id,entrada_canonica,variantes,grafias_alternativas,tipo_de_entrada,tipo_morfologico,origem,forma_original,transliteracao,significado_nuclear,significados_contextuais,significado_literal,definicao_medica,categoria_semantica,sistema,subarea,disciplinas,produtividade,frequencia_curricular,transferibilidade,risco_de_confusao,prioridade,nivel,exemplos,termos_de_inferencia,contrastes,sinonimos,falsos_amigos,equivalente_grego,equivalente_latino,equivalente_ingles,explicacao_leiga,limites_etimologicos,fonte,confianca,status_validacao,destino_pedagogico,nota_que_cobre,gera_card,direcao_do_card,numero_de_cards,conceito_complementar,id_anki,tags,observacoes
etim-v3-cur-oto-auro,ot/o × aur/o,,,família,contrast,greco-latina ou terminologia médica moderna,,,ot/o × aur/o,,ot/o × aur/o,Otite usa a forma grega; auricular conserva a forma latina.,duplas,transversal,,duplas,2,2,2,2,18,nucleo,Otite usa a forma grega; auricular conserva a forma latina.,,,,,,,,,,"Open RN Medical Terminology, 2a ed., NCBI NBK607453/NBK607454",alta,curadoria_v3,card_proprio,etim-v3-cur-oto-auro,sim,reconhecimento,1,,,terminologia::disciplina::duplas,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-pneumo-pulmono,pneum/o × pulmon/o,,,família,contrast,greco-latina ou terminologia médica moderna,,,pneum/o × pulmon/o,,pneum/o × pulmon/o,Pneumonia usa a forma grega; pulmonar conserva a latina. Pneum/o também pode indicar ar.,duplas,transversal,,duplas,2,2,2,2,18,nucleo,Pneumonia usa a forma grega; pulmonar conserva a latina. Pneum/o também pode indicar ar.,,,,,,,,,,"Open RN Medical Terminology, 2a ed., NCBI NBK607453/NBK607454",alta,curadoria_v3,card_proprio,etim-v3-cur-pneumo-pulmono,sim,reconhecimento,1,,,terminologia::disciplina::duplas,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-histero-utero,hister/o × uter/o,,,família,contrast,greco-latina ou terminologia médica moderna,,,hister/o × uter/o,,hister/o × uter/o,Histerectomia usa a forma grega; uterino conserva a latina.,duplas,transversal,,duplas,2,2,2,2,18,nucleo,Histerectomia usa a forma grega; uterino conserva a latina.,,,,,,,,,,"Open RN Medical Terminology, 2a ed., NCBI NBK607453/NBK607454",alta,curadoria_v3,card_proprio,etim-v3-cur-histero-utero,sim,reconhecimento,1,,,terminologia::disciplina::duplas,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-orquo-testiculo,orqu/o × testicul/o,,,família,contrast,greco-latina ou terminologia médica moderna,,,orqu/o × testicul/o,,orqu/o × testicul/o,Orquite usa a forma grega; testicular conserva a latina.,duplas,transversal,,duplas,2,2,2,2,18,nucleo,Orquite usa a forma grega; testicular conserva a latina.,,,,,,,,,,"Open RN Medical Terminology, 2a ed., NCBI NBK607453/NBK607454",alta,curadoria_v3,card_proprio,etim-v3-cur-orquo-testiculo,sim,reconhecimento,1,,,terminologia::disciplina::duplas,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-masto-mamo,mast/o × mam/o,,,família,contrast,greco-latina ou terminologia médica moderna,,,mast/o × mam/o,,mast/o × mam/o,Mastite usa a forma grega; mamário conserva a latina.,duplas,transversal,,duplas,2,2,2,2,18,nucleo,Mastite usa a forma grega; mamário conserva a latina.,,,,,,,,,,"Open RN Medical Terminology, 2a ed., NCBI NBK607453/NBK607454",alta,curadoria_v3,card_proprio,etim-v3-cur-masto-mamo,sim,reconhecimento,1,,,terminologia::disciplina::duplas,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-encefalo-cerebro,encefal/o × cerebr/o,,,família,contrast,greco-latina ou terminologia médica moderna,,,encefal/o × cerebr/o,,encefal/o × cerebr/o,Encefalite usa a forma grega; cerebral conserva a latina.,duplas,transversal,,duplas,2,2,2,2,18,nucleo,Encefalite usa a forma grega; cerebral conserva a latina.,,,,,,,,,,"Open RN Medical Terminology, 2a ed., NCBI NBK607453/NBK607454",alta,curadoria_v3,card_proprio,etim-v3-cur-encefalo-cerebro,sim,reconhecimento,1,,,terminologia::disciplina::duplas,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-neonatal,neonatal,,,conceito,morpheme_in_context,greco-latina ou terminologia médica moderna,,,primeiros 28 dias,,primeiros 28 dias,Neo- significa novo; natal relaciona-se ao nascimento. O período neonatal possui limite clínico convencional de 28 dias.,semiologia,transversal,,semiologia,2,2,2,2,18,nucleo,Neo- significa novo; natal relaciona-se ao nascimento. O período neonatal possui limite clínico convencional de 28 dias.,,,,,,,,,,"NCBI Clinical Methods e StatPearls, semiologia",alta,curadoria_v3,card_proprio,etim-v3-cur-neonatal,sim,reconhecimento,1,,,terminologia::disciplina::semiologia,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-metastase,metástase,,,conceito,exception,greco-latina ou terminologia médica moderna,,,metástase,,metástase,"Meta- alude a mudança; clinicamente, células tumorais formam foco distante descontínuo do tumor primário.",patologia,transversal,,patologia,2,2,2,2,18,nucleo,"Meta- alude a mudança; clinicamente, células tumorais formam foco distante descontínuo do tumor primário.",,,,,,,,,,"NLM MeSH e NCBI Bookshelf, terminologia patológica",alta,curadoria_v3,card_proprio,etim-v3-cur-metastase,sim,reconhecimento,1,,,terminologia::disciplina::patologia,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-disfasia-disartria,disfasia × disartria,,,família,contrast,greco-latina ou terminologia médica moderna,,,disfasia × disartria,,disfasia × disartria,"Disfasia é usada para comprometimento de linguagem; disartria afeta articulação, voz e prosódia com linguagem formulada.",semiologia,transversal,,semiologia,2,2,2,2,18,nucleo,"Disfasia é usada para comprometimento de linguagem; disartria afeta articulação, voz e prosódia com linguagem formulada.",,,,,,,,,,"NCBI Clinical Methods e StatPearls, semiologia",alta,curadoria_v3,card_proprio,etim-v3-cur-disfasia-disartria,sim,reconhecimento,1,,,terminologia::disciplina::semiologia,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-dispneia-ortopneia,dispneia × ortopneia,,,família,contrast,greco-latina ou terminologia médica moderna,,,dispneia × ortopneia,,dispneia × ortopneia,Dispneia é termo amplo; ortopneia acrescenta uma posição desencadeante e costuma melhorar sentado.,semiologia,transversal,,semiologia,2,2,2,2,18,nucleo,Dispneia é termo amplo; ortopneia acrescenta uma posição desencadeante e costuma melhorar sentado.,,,,,,,,,,"NCBI Clinical Methods e StatPearls, semiologia",alta,curadoria_v3,card_proprio,etim-v3-cur-dispneia-ortopneia,sim,reconhecimento,1,,,terminologia::disciplina::semiologia,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-efeito-toxicidade-contraindicacao,efeito adverso × toxicidade × contraindicação,,,família,contrast,greco-latina ou terminologia médica moderna,,,efeito adverso × toxicidade × contraindicação,,efeito adverso × toxicidade × contraindicação,Os dois primeiros são efeitos observados; contraindicação é uma condição prévia que muda a decisão terapêutica.,farmacologia,transversal,,farmacologia,2,2,2,2,18,nucleo,Os dois primeiros são efeitos observados; contraindicação é uma condição prévia que muda a decisão terapêutica.,,,,,,,,,,NCBI Nursing Pharmacology NBK595006 e Pharmacodynamics NBK507791,alta,curadoria_v3,card_proprio,etim-v3-cur-efeito-toxicidade-contraindicacao,sim,reconhecimento,1,,,terminologia::disciplina::farmacologia,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-latim-substantivo-adjetivo,substantivo × adjetivo,,,família,morpheme_in_context,greco-latina ou terminologia médica moderna,,,estrutura,,estrutura,"Em foramen ovale, foramen é abertura e ovale descreve a forma. A ordem evita traduzir o termo ao acaso.",latim_anatomico,transversal,,latim_anatomico,2,2,2,2,18,nucleo,"Em foramen ovale, foramen é abertura e ovale descreve a forma. A ordem evita traduzir o termo ao acaso.",,,,,,,,,,"FIPAT, Terminologia Anatomica, 2a ed. (2019; IFAA aprovada em 2020)",alta,curadoria_v3,card_proprio,etim-v3-cur-latim-substantivo-adjetivo,sim,reconhecimento,1,,,terminologia::disciplina::latim_anatomico,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-latim-genitivo-singular,brachii,,,conceito,morpheme_in_context,greco-latina ou terminologia médica moderna,,,braço,,braço,Formas em -i frequentemente equivalem a “do/da”. Leia primeiro o núcleo: músculo bíceps.,latim_anatomico,transversal,,latim_anatomico,2,2,2,2,18,nucleo,Formas em -i frequentemente equivalem a “do/da”. Leia primeiro o núcleo: músculo bíceps.,,,,,,,,,,"FIPAT, Terminologia Anatomica, 2a ed. (2019; IFAA aprovada em 2020)",alta,curadoria_v3,card_proprio,etim-v3-cur-latim-genitivo-singular,sim,reconhecimento,1,,,terminologia::disciplina::latim_anatomico,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-latim-genitivo-plural,digitorum,,,conceito,morpheme_in_context,greco-latina ou terminologia médica moderna,,,dedos,,dedos,A terminação -orum frequentemente equivale a “dos”. Profundus acrescenta que o flexor é profundo.,latim_anatomico,transversal,,latim_anatomico,2,2,2,2,18,nucleo,A terminação -orum frequentemente equivale a “dos”. Profundus acrescenta que o flexor é profundo.,,,,,,,,,,"FIPAT, Terminologia Anatomica, 2a ed. (2019; IFAA aprovada em 2020)",alta,curadoria_v3,card_proprio,etim-v3-cur-latim-genitivo-plural,sim,reconhecimento,1,,,terminologia::disciplina::latim_anatomico,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-latim-musculus,musculus,,,conceito,morpheme_in_context,greco-latina ou terminologia médica moderna,,,músculo,,músculo,"Em atlas, M. costuma abreviar musculus. O termo seguinte especifica forma, função ou região.",latim_anatomico,transversal,,latim_anatomico,2,2,2,2,18,nucleo,"Em atlas, M. costuma abreviar musculus. O termo seguinte especifica forma, função ou região.",,,,,,,,,,"FIPAT, Terminologia Anatomica, 2a ed. (2019; IFAA aprovada em 2020)",alta,curadoria_v3,card_proprio,etim-v3-cur-latim-musculus,sim,reconhecimento,1,,,terminologia::disciplina::latim_anatomico,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-latim-nervus,nervus,,,conceito,morpheme_in_context,greco-latina ou terminologia médica moderna,,,nervo,,nervo,"N. é abreviação frequente. Em nervus vagus, vagus é o adjetivo que nomeia esse nervo.",latim_anatomico,transversal,,latim_anatomico,2,2,2,2,18,nucleo,"N. é abreviação frequente. Em nervus vagus, vagus é o adjetivo que nomeia esse nervo.",,,,,,,,,,"FIPAT, Terminologia Anatomica, 2a ed. (2019; IFAA aprovada em 2020)",alta,curadoria_v3,card_proprio,etim-v3-cur-latim-nervus,sim,reconhecimento,1,,,terminologia::disciplina::latim_anatomico,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-latim-arteria,arteria,,,conceito,morpheme_in_context,greco-latina ou terminologia médica moderna,,,artéria,,artéria,"A. costuma abreviar arteria. Em arteria carotis communis, os dois termos seguintes especificam qual artéria.",latim_anatomico,transversal,,latim_anatomico,2,2,2,2,18,nucleo,"A. costuma abreviar arteria. Em arteria carotis communis, os dois termos seguintes especificam qual artéria.",,,,,,,,,,"FIPAT, Terminologia Anatomica, 2a ed. (2019; IFAA aprovada em 2020)",alta,curadoria_v3,card_proprio,etim-v3-cur-latim-arteria,sim,reconhecimento,1,,,terminologia::disciplina::latim_anatomico,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-latim-vena,vena,,,conceito,morpheme_in_context,greco-latina ou terminologia médica moderna,,,veia,,veia,"V. costuma abreviar vena. Em vena cava inferior, cava e inferior distinguem a veia.",latim_anatomico,transversal,,latim_anatomico,2,2,2,2,18,nucleo,"V. costuma abreviar vena. Em vena cava inferior, cava e inferior distinguem a veia.",,,,,,,,,,"FIPAT, Terminologia Anatomica, 2a ed. (2019; IFAA aprovada em 2020)",alta,curadoria_v3,card_proprio,etim-v3-cur-latim-vena,sim,reconhecimento,1,,,terminologia::disciplina::latim_anatomico,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-latim-ligamentum,ligamentum,,,conceito,morpheme_in_context,greco-latina ou terminologia médica moderna,,,ligamento,,ligamento,Ligamentum cruciatum anterius é o ligamento cruzado anterior; os adjetivos refinam a identificação.,latim_anatomico,transversal,,latim_anatomico,2,2,2,2,18,nucleo,Ligamentum cruciatum anterius é o ligamento cruzado anterior; os adjetivos refinam a identificação.,,,,,,,,,,"FIPAT, Terminologia Anatomica, 2a ed. (2019; IFAA aprovada em 2020)",alta,curadoria_v3,card_proprio,etim-v3-cur-latim-ligamentum,sim,reconhecimento,1,,,terminologia::disciplina::latim_anatomico,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-latim-foramen,foramen,,,conceito,morpheme_in_context,greco-latina ou terminologia médica moderna,,,abertura,,abertura,Foramen ovale é abertura oval; foramen magnum é abertura grande. O nome não define sozinho o conteúdo que passa.,latim_anatomico,transversal,,latim_anatomico,2,2,2,2,18,nucleo,Foramen ovale é abertura oval; foramen magnum é abertura grande. O nome não define sozinho o conteúdo que passa.,,,,,,,,,,"FIPAT, Terminologia Anatomica, 2a ed. (2019; IFAA aprovada em 2020)",alta,curadoria_v3,card_proprio,etim-v3-cur-latim-foramen,sim,reconhecimento,1,,,terminologia::disciplina::latim_anatomico,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-latim-sulcus,sulcus,,,conceito,morpheme_in_context,greco-latina ou terminologia médica moderna,,,sulco,,sulco,"Sulcus é uma depressão linear, como sulcus interventricularis. Não confundir com fossa, geralmente mais ampla.",latim_anatomico,transversal,,latim_anatomico,2,2,2,2,18,nucleo,"Sulcus é uma depressão linear, como sulcus interventricularis. Não confundir com fossa, geralmente mais ampla.",,,,,,,,,,"FIPAT, Terminologia Anatomica, 2a ed. (2019; IFAA aprovada em 2020)",alta,curadoria_v3,card_proprio,etim-v3-cur-latim-sulcus,sim,reconhecimento,1,,,terminologia::disciplina::latim_anatomico,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-latim-fossa,fossa,,,conceito,morpheme_in_context,greco-latina ou terminologia médica moderna,,,depressão,,depressão,Fossa costuma ser uma escavação mais ampla que sulcus. Exemplo: fossa cubital.,latim_anatomico,transversal,,latim_anatomico,2,2,2,2,18,nucleo,Fossa costuma ser uma escavação mais ampla que sulcus. Exemplo: fossa cubital.,,,,,,,,,,"FIPAT, Terminologia Anatomica, 2a ed. (2019; IFAA aprovada em 2020)",alta,curadoria_v3,card_proprio,etim-v3-cur-latim-fossa,sim,reconhecimento,1,,,terminologia::disciplina::latim_anatomico,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-latim-facies,facies,,,conceito,morpheme_in_context,greco-latina ou terminologia médica moderna,,,superfície,,superfície,Facies articularis é a superfície que participa de articulação; facies não significa necessariamente “rosto”.,latim_anatomico,transversal,,latim_anatomico,2,2,2,2,18,nucleo,Facies articularis é a superfície que participa de articulação; facies não significa necessariamente “rosto”.,,,,,,,,,,"FIPAT, Terminologia Anatomica, 2a ed. (2019; IFAA aprovada em 2020)",alta,curadoria_v3,card_proprio,etim-v3-cur-latim-facies,sim,reconhecimento,1,,,terminologia::disciplina::latim_anatomico,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-latim-ramus,ramus,,,conceito,morpheme_in_context,greco-latina ou terminologia médica moderna,,,ramo,,ramo,"Ramus pode ser ramo de nervo, artéria, veia ou osso. O genitivo ou adjetivo identifica sua origem.",latim_anatomico,transversal,,latim_anatomico,2,2,2,2,18,nucleo,"Ramus pode ser ramo de nervo, artéria, veia ou osso. O genitivo ou adjetivo identifica sua origem.",,,,,,,,,,"FIPAT, Terminologia Anatomica, 2a ed. (2019; IFAA aprovada em 2020)",alta,curadoria_v3,card_proprio,etim-v3-cur-latim-ramus,sim,reconhecimento,1,,,terminologia::disciplina::latim_anatomico,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
etim-v3-cur-latim-caput,caput,,,conceito,morpheme_in_context,greco-latina ou terminologia médica moderna,,,cabeça,,cabeça,"Caput costuma nomear extremidade arredondada de osso ou porção de músculo, não apenas a cabeça corporal.",latim_anatomico,transversal,,latim_anatomico,2,2,2,2,18,nucleo,"Caput costuma nomear extremidade arredondada de osso ou porção de músculo, não apenas a cabeça corporal.",,,,,,,,,,"FIPAT, Terminologia Anatomica, 2a ed. (2019; IFAA aprovada em 2020)",alta,curadoria_v3,card_proprio,etim-v3-cur-latim-caput,sim,reconhecimento,1,,,terminologia::disciplina::latim_anatomico,"Expansão curricular v3 orientada por lacuna, confusão e baixa exposição."
